Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Copacabana;1;0;0;50;1700.0;650.0;25.0
Flat;Barra da Tijuca;1;1;1;45;4300.0;;
Apartamento;Botafogo;1;0;0;60;1800.0;636.0;28.0
Apartamento;Vila Isabel;1;0;0;41;1100.0;390.0;24.0
Casa;Campo Grande;1;0;0;50;550.0;;
Apartamento;Copacabana;1;0;0;50;1800.0;750.0;50.0
Apartamento;Leblon;1;0;1;61;4700.0;830.0;130.0
Flat;Barra da Tijuca;1;1;0;55;2200.0;1100.0;295.0
Quitinete;Leme;1;0;0;31;1200.0;450.0;553.0
Apartamento;Laranjeiras;1;0;0;26;1400.0;455.0;30.0
Apartamento;Botafogo;1;1;0;63;2000.0;1382.0;
Casa;Irajá;1;1;0;45;800.0;;
Apartamento;Copacabana;1;1;0;50;2200.0;1250.0;150.0
Apartamento;Barra da Tijuca;1;0;1;80;2600.0;1000.0;
Apartamento;Leblon;1;1;1;108;5950.0;1000.0;283.0
Quitinete;Copacabana;1;0;0;30;1200.0;320.0;54.0
Apartamento;Copacabana;1;0;0;44;1500.0;580.0;76.0
Apartamento;Tijuca;1;1;0;50;1380.0;430.0;22.0
Quitinete;Centro;1;0;0;28;1700.0;320.0;202.0
Quitinete;Tijuca;1;0;0;30;990.0;;
Apartamento;Copacabana;1;1;0;50;2800.0;1150.0;115.0
Apartamento;Botafogo;1;0;0;23;850.0;581.0;30.0
Apartamento;Copacabana;1;0;0;24;2500.0;487.0;29.0
Apartamento;Flamengo;1;1;0;45;1800.0;553.0;69.0
Apartamento;Copacabana;1;1;0;70;2700.0;650.0;250.0
Apartamento;Barra da Tijuca;1;1;1;75;2500.0;1100.0;266.0
Casa;Campo Grande;1;0;0;55;650.0;;
Casa de Vila;Campo Grande;1;0;0;40;550.0;;
Apartamento;Tijuca;1;0;0;63;1300.0;245.0;47.0
Apartamento;Flamengo;1;1;0;63;2500.0;768.0;133.0
Apartamento;Leme;1;0;0;40;2100.0;700.0;
Apartamento;Catete;1;0;0;42;1000.0;530.0;
Loja/Salão;Del Castilho;1;0;0;40;1100.0;;
Quitinete;Centro;1;0;0;23;650.0;439.0;25.0
Apartamento;Laranjeiras;1;0;0;55;1700.0;442.0;53.0
Apartamento;Senador Vasconcelos;1;1;0;80;690.0;;
Apartamento;Andaraí;1;0;0;36;1400.0;480.0;25.0
Apartamento;Barra da Tijuca;1;1;0;70;1900.0;984.0;280.0
Flat;Botafogo;1;1;0;50;3200.0;1150.0;150.0
Apartamento;Barra da Tijuca;1;1;0;60;1990.0;1400.0;280.0
Quitinete;Copacabana;1;0;0;38;1900.0;363.0;71.0
Apartamento;Copacabana;1;0;0;30;1600.0;411.0;23.0
Apartamento;Santa Teresa;1;0;0;25;850.0;370.0;14.0
Apartamento;Copacabana;1;0;0;41;900.0;700.0;
Apartamento;Cachambi;1;1;0;54;900.0;500.0;39.0
Flat;Barra da Tijuca;1;1;1;36;1500.0;474.0;89.0
Apartamento;Botafogo;1;0;0;33;1500.0;330.0;30.0
Apartamento;Copacabana;1;0;0;40;1200.0;840.0;126.0
Apartamento;Barra da Tijuca;1;1;0;42;850.0;762.0;40.0
Quitinete;Centro;1;0;0;28;900.0;172.0;24.0
Apartamento;Copacabana;1;0;0;55;1500.0;380.0;94.0
Apartamento;Campo Grande;1;0;0;40;500.0;;
Quitinete;Flamengo;1;0;0;50;1050.0;800.0;70.0
Apartamento;Tijuca;1;1;0;50;1100.0;567.0;20.0
Apartamento;Lagoa;1;1;0;43;2500.0;1563.0;1674.0
Apartamento;Barra da Tijuca;1;1;1;70;2200.0;1400.0;347.0
Quitinete;Copacabana;1;0;0;26;1000.0;415.0;56.0
Apartamento;Glória;1;0;0;42;1500.0;440.0;24.0
Apartamento;Leme;1;0;0;40;2000.0;550.0;
Apartamento;Botafogo;1;1;0;52;1900.0;668.0;78.0
Apartamento;Barra da Tijuca;1;1;1;62;1900.0;1196.0;201.0
Flat;Barra da Tijuca;1;1;0;60;1800.0;1800.0;
Apartamento;Flamengo;1;0;0;44;1400.0;395.0;
Apartamento;Centro;1;0;0;46;850.0;550.0;45.0
Casa;Campo Grande;1;0;0;55;500.0;;
Apartamento;Botafogo;1;1;1;45;2800.0;772.0;97.0
Apartamento;Laranjeiras;1;0;0;55;2000.0;590.0;89.0
Quitinete;Copacabana;1;0;0;35;1900.0;470.0;25.0
Quitinete;Copacabana;1;0;0;25;1500.0;520.0;25.0
Quitinete;Copacabana;1;0;0;17;800.0;520.0;17.0
Apartamento;Barra da Tijuca;1;2;0;60;2000.0;958.0;295.0
Apartamento;Copacabana;1;0;0;30;1500.0;380.0;
Quitinete;Copacabana;1;0;0;41;1100.0;640.0;68.0
Flat;Leblon;1;1;1;70;8000.0;;
Apartamento;Copacabana;1;1;0;60;2300.0;600.0;
Apartamento;Tijuca;1;0;0;20;1200.0;380.0;
Apartamento;Humaitá;1;0;0;53;1800.0;270.0;
Quitinete;Centro;1;0;0;25;800.0;350.0;20.0
Flat;Leblon;1;1;0;60;6500.0;2000.0;230.0
Apartamento;Encantado;1;1;0;45;900.0;496.0;
Apartamento;Tijuca;1;0;0;43;1200.0;410.0;20.0
Apartamento;Barra da Tijuca;1;1;0;50;2200.0;;565.0
Apartamento;Botafogo;1;0;0;26;1100.0;270.0;
Apartamento;Copacabana;1;0;0;37;1200.0;600.0;25.0
Apartamento;Tijuca;1;0;0;50;1300.0;650.0;25.0
Apartamento;Marechal Hermes;1;1;0;48;600.0;155.0;
Apartamento;Tijuca;1;0;1;40;1100.0;390.0;25.0
Apartamento;Copacabana;1;0;0;58;2500.0;515.0;120.0
Apartamento;Leblon;1;0;1;38;2200.0;550.0;50.0
Quitinete;Copacabana;1;0;0;35;1800.0;420.0;55.0
Apartamento;Vila Isabel;1;0;0;30;1100.0;385.0;21.0
Apartamento;Méier;1;0;0;60;900.0;582.0;20.0
Apartamento;Vila da Penha;1;0;0;35;800.0;;
Apartamento;Jardim Botânico;1;0;0;50;1800.0;350.0;103.0
Loft;Copacabana;1;0;0;30;1600.0;550.0;50.0
Flat;Copacabana;1;0;1;52;5500.0;1500.0;
Casa;Campo Grande;1;0;0;100;1500.0;;
Quitinete;Flamengo;1;0;0;31;1200.0;316.0;25.0
Apartamento;Copacabana;1;0;1;40;1400.0;435.0;24.0
Apartamento;Gardênia Azul;1;0;0;30;705.0;;
Apartamento;Ipanema;1;0;0;85;2000.0;605.0;180.0
Apartamento;Vila Isabel;1;0;0;30;1100.0;400.0;
Quitinete;Copacabana;1;0;0;25;900.0;270.0;
Apartamento;São Conrado;1;1;0;55;2970.0;960.0;190.0
Quitinete;Centro;1;0;1;24;1500.0;500.0;18.0
Apartamento;Copacabana;1;0;0;33;1300.0;430.0;30.0
Flat;Recreio dos Bandeirantes;1;1;0;50;2300.0;1200.0;170.0
Apartamento;Vila Isabel;1;0;0;60;800.0;303.0;25.0
Apartamento;Copacabana;1;0;0;55;1500.0;650.0;100.0
Apartamento;Centro;1;0;0;50;1500.0;450.0;25.0
Apartamento;Barra da Tijuca;1;1;0;70;1900.0;1100.0;1450.0
Apartamento;Recreio dos Bandeirantes;1;1;1;55;1500.0;1200.0;220.0
Apartamento;Santa Teresa;1;0;0;27;900.0;340.0;
Quitinete;Copacabana;1;0;0;30;1600.0;411.0;23.0
Apartamento;Penha;1;0;0;45;900.0;;
Quitinete;Centro;1;0;0;30;700.0;450.0;25.0
Apartamento;Leblon;1;1;0;50;3200.0;1012.0;180.0
Apartamento;Ipanema;1;1;0;85;12500.0;4000.0;500.0
Apartamento;Ipanema;1;0;0;43;3200.0;520.0;125.0
Apartamento;Copacabana;1;0;0;35;1800.0;400.0;25.0
Apartamento;Copacabana;1;0;0;28;2000.0;300.0;26.0
Apartamento;Leblon;1;0;1;45;3000.0;890.0;95.0
Quitinete;Copacabana;1;0;0;33;1300.0;350.0;25.0
Loft;Copacabana;1;0;0;50;3900.0;800.0;20.0
Apartamento;Leme;1;1;0;50;2550.0;600.0;27.0
Apartamento;Glória;1;0;0;30;1000.0;500.0;20.0
Apartamento;Lagoa;1;1;0;57;4500.0;1885.0;250.0
Apartamento;Copacabana;1;0;0;55;3000.0;900.0;100.0
Quitinete;Centro;1;0;0;32;1100.0;400.0;22.0
Quitinete;Copacabana;1;1;0;35;2200.0;560.0;64.0
Apartamento;Copacabana;1;0;0;50;1500.0;685.0;110.0
Apartamento;Leblon;1;0;1;57;3750.0;730.0;208.0
Apartamento;Barra da Tijuca;1;1;1;109;3000.0;1500.0;2289.0
Quitinete;Centro;1;0;0;20;850.0;390.0;24.0
Apartamento;Flamengo;1;0;0;48;1450.0;580.0;67.0
Apartamento;Glória;1;0;0;30;1400.0;450.0;30.0
Apartamento;Barra da Tijuca;1;1;0;68;2000.0;800.0;230.0
Apartamento;Ipanema;1;1;0;46;4000.0;651.0;78.0
Apartamento;Copacabana;1;0;0;50;2300.0;530.0;75.0
Apartamento;Copacabana;1;0;0;20;2000.0;260.0;150.0
Quitinete;Flamengo;1;0;0;25;1250.0;460.0;
Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;
Apartamento;Freguesia (Jacarepaguá);1;1;0;60;950.0;583.0;140.0
Casa de Vila;Madureira;1;1;0;45;750.0;30.0;
Apartamento;Lapa;1;1;0;50;2150.0;885.0;50.0
Apartamento;Flamengo;1;0;0;35;2200.0;315.0;55.0
Quitinete;Centro;1;0;0;28;780.0;420.0;24.0
Apartamento;Barra da Tijuca;1;1;1;82;2200.0;1405.0;24.0
Flat;Copacabana;1;1;1;60;4500.0;;
Quitinete;Botafogo;1;0;0;35;2400.0;500.0;50.0
Quitinete;Copacabana;1;0;0;25;750.0;496.0;29.0
Apartamento;Copacabana;1;0;0;33;1700.0;470.0;56.0
Apartamento;Higienópolis;1;0;0;45;700.0;;25.0
Apartamento;Engenho Novo;1;0;1;40;500.0;456.0;36.0
Apartamento;Ipanema;1;1;0;55;4000.0;780.0;120.0
Apartamento;Barra da Tijuca;1;1;0;63;2200.0;996.0;116.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;48;1000.0;450.0;
Apartamento;Ricardo de Albuquerque;1;0;0;25;350.0;;
Apartamento;Grajaú;1;0;0;68;1700.0;150.0;25.0
Quitinete;Copacabana;1;0;1;40;4000.0;400.0;
Casa de Vila;Paquetá;1;0;0;50;1100.0;;7.0
Quitinete;Centro;1;0;0;25;780.0;350.0;20.0
Quitinete;Copacabana;1;0;0;28;1700.0;460.0;55.0
Apartamento;Leblon;1;1;0;60;3600.0;728.0;
Apartamento;Vila Isabel;1;0;0;42;1250.0;385.0;25.0
Apartamento;Praça da Bandeira;1;0;0;22;800.0;130.0;25.0
Apartamento;Ipanema;1;0;0;37;2500.0;550.0;134.0
Apartamento;Botafogo;1;0;0;24;1000.0;500.0;30.0
Apartamento;Ipanema;1;0;0;27;1700.0;395.0;24.0
Flat;Copacabana;1;1;0;43;1887.0;2117.0;495.0
Apartamento;São Conrado;1;2;1;60;1800.0;1170.0;60.0
Quitinete;Catete;1;0;0;24;1300.0;489.0;
Casa;Senador Vasconcelos;1;0;0;50;500.0;;
Apartamento;Copacabana;1;0;0;35;1600.0;403.0;24.0
Apartamento;Botafogo;1;0;0;70;1550.0;320.0;90.0
Quitinete;Centro;1;0;0;30;900.0;435.0;80.0
Apartamento;Anil;1;0;0;52;1000.0;;
Apartamento;Barra da Tijuca;1;1;1;44;1000.0;790.0;15.0
Apartamento;Barra da Tijuca;1;1;0;75;2200.0;1160.0;333.0
Apartamento;Barra da Tijuca;1;1;0;67;1500.0;1170.0;
Flat;Copacabana;1;1;0;35;2900.0;1200.0;135.0
Apartamento;Ipanema;1;0;0;31;2000.0;635.0;79.0
Casa;Inhaúma;1;0;0;40;550.0;;
Apartamento;Copacabana;1;0;0;60;2500.0;500.0;24.0
Apartamento;Rocha Miranda;1;0;0;28;800.0;;
Apartamento;Centro;1;0;0;40;1000.0;383.0;25.0
Quitinete;Copacabana;1;0;0;26;1800.0;335.0;53.0
Quitinete;Botafogo;1;0;0;21;1250.0;472.0;25.0
Apartamento;Riachuelo;1;0;1;40;1100.0;229.0;
Casa;Campo Grande;1;1;0;50;800.0;;
Apartamento;Copacabana;1;0;0;30;1000.0;600.0;56.0
Quitinete;Copacabana;1;0;0;30;1300.0;606.0;24.0
Apartamento;Catumbi;1;0;0;40;1000.0;146.0;
Apartamento;Catete;1;0;0;50;2000.0;597.0;68.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;56;700.0;770.0;18.0
Apartamento;Leblon;1;1;1;90;3300.0;1800.0;340.0
Apartamento;Copacabana;1;0;0;33;1400.0;550.0;
Apartamento;Botafogo;1;1;0;70;2950.0;750.0;90.0
Apartamento;Flamengo;1;0;0;38;1600.0;503.0;
Apartamento;Copacabana;1;0;0;28;1000.0;350.0;
Apartamento;Tijuca;1;0;0;30;1600.0;;
Apartamento;Copacabana;1;0;0;25;1200.0;440.0;30.0
Apartamento;Tanque;1;0;0;75;1100.0;625.0;14.0
Apartamento;Copacabana;1;0;0;32;1200.0;472.0;24.0
Apartamento;Vila da Penha;1;0;0;42;600.0;210.0;
Galpão/Depósito/Armazém;Botafogo;1;20;0;3500;50000.0;;
Quitinete;Catete;1;0;0;26;1000.0;405.0;
Apartamento;Copacabana;1;0;0;40;1700.0;620.0;62.0
Apartamento;Vicente de Carvalho;1;0;0;33;500.0;;17.0
Apartamento;Barra da Tijuca;1;1;0;65;1900.0;910.0;152.0
Quitinete;Ipanema;1;0;0;29;1600.0;350.0;244.0
Apartamento;Méier;1;1;0;54;1400.0;800.0;14.0
Apartamento;Centro;1;0;0;27;600.0;420.0;89.0
Apartamento;Méier;1;0;0;40;600.0;250.0;13.0
Apartamento;Gávea;1;0;0;45;2000.0;700.0;350.0
Apartamento;Riachuelo;1;1;0;57;1200.0;380.0;
Flat;Lagoa;1;1;0;45;2400.0;1500.0;200.0
Quitinete;Flamengo;1;0;0;35;2000.0;;29.0
Apartamento;Jardim Botânico;1;0;1;20;1550.0;550.0;
Apartamento;Glória;1;0;0;49;1300.0;500.0;35.0
Apartamento;Flamengo;1;0;1;40;2000.0;387.0;56.0
Apartamento;Vaz Lobo;1;0;0;60;600.0;92.0;33.0
Apartamento;Glória;1;0;0;65;2700.0;270.0;15.0
Flat;Botafogo;1;1;0;45;2400.0;780.0;180.0
Apartamento;Tijuca;1;0;0;46;1300.0;600.0;48.0
Quitinete;Gardênia Azul;1;0;0;20;500.0;;
Apartamento;Barra da Tijuca;1;1;1;67;1700.0;1177.0;223.0
Flat;Ipanema;1;1;0;55;3000.0;2000.0;400.0
Apartamento;Copacabana;1;0;1;140;7000.0;3000.0;1000.0
Apartamento;Barra da Tijuca;1;1;0;62;1500.0;1046.0;140.0
Apartamento;Barra da Tijuca;1;2;1;70;1650.0;990.0;223.0
Apartamento;Gávea;1;0;1;50;3500.0;816.0;1094.0
Apartamento;Flamengo;1;1;0;46;1800.0;610.0;
Apartamento;Botafogo;1;1;0;37;1800.0;1021.0;
Apartamento;Copacabana;1;1;0;47;2300.0;614.0;78.0
Quitinete;Copacabana;1;0;0;22;2000.0;340.0;160.0
Apartamento;Méier;1;0;0;52;1300.0;260.0;12.0
Apartamento;Copacabana;1;0;0;48;2000.0;650.0;30.0
Apartamento;Campo Grande;1;0;0;35;500.0;;
Apartamento;Humaitá;1;1;1;60;3200.0;674.0;99.0
Quitinete;Vila da Penha;1;0;0;30;650.0;;
Apartamento;Jardim Guanabara;1;1;0;35;1000.0;171.0;25.0
Apartamento;Copacabana;1;0;0;60;2000.0;550.0;30.0
Apartamento;Centro;1;0;0;39;1460.0;290.0;
Apartamento;Centro;1;0;0;40;1200.0;350.0;21.0
Quitinete;Copacabana;1;0;0;33;1500.0;410.0;
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1006.0;160.0
Apartamento;Flamengo;1;0;0;35;1600.0;680.0;20.0
Apartamento;Copacabana;1;0;0;40;1700.0;550.0;
Apartamento;Campo Grande;1;0;0;40;480.0;;
Apartamento;Copacabana;1;0;0;45;2000.0;650.0;
Apartamento;Copacabana;1;0;0;60;1800.0;550.0;99.0
Apartamento;Olaria;1;0;0;25;790.0;;
Quitinete;Flamengo;1;0;0;26;1200.0;230.0;24.0
Apartamento;Humaitá;1;1;0;65;2100.0;1272.0;164.0
Quitinete;Centro;1;0;0;35;900.0;400.0;170.0
Flat;Barra da Tijuca;1;1;0;50;2000.0;;
Apartamento;Ipanema;1;0;0;56;2200.0;912.0;156.0
Apartamento;Riachuelo;1;1;0;46;950.0;550.0;16.0
Apartamento;Ipanema;1;0;0;45;2500.0;570.0;
Apartamento;Flamengo;1;0;1;124;9000.0;500.0;
Apartamento;Leme;1;0;0;31;1800.0;468.0;553.0
Apartamento;Copacabana;1;0;0;35;2000.0;;
Apartamento;Flamengo;1;0;0;43;2100.0;652.0;25.0
Apartamento;Barra da Tijuca;1;1;1;65;1850.0;824.0;
Apartamento;Botafogo;1;0;0;40;1800.0;600.0;23.0
Apartamento;Copacabana;1;0;0;40;1700.0;610.0;
Apartamento;Flamengo;1;1;0;68;2800.0;877.0;124.0
Apartamento;Flamengo;1;0;1;38;1500.0;695.0;56.0
Casa;Quintino Bocaiúva;1;0;1;45;750.0;1.0;
Apartamento;Copacabana;1;0;0;40;1900.0;700.0;65.0
Quitinete;Botafogo;1;0;0;21;980.0;445.0;30.0
Quitinete;Copacabana;1;0;0;45;1600.0;442.0;67.0
Quitinete;Copacabana;1;0;0;41;1300.0;690.0;72.0
Apartamento;Copacabana;1;0;0;38;3500.0;600.0;653.0
Quitinete;Centro;1;0;0;22;800.0;450.0;254.0
Quitinete;Botafogo;1;0;0;25;1000.0;366.0;50.0
Apartamento;Copacabana;1;0;0;34;1500.0;575.0;57.0
Apartamento;Copacabana;1;0;0;38;1700.0;550.0;38.0
Apartamento;Méier;1;1;0;40;900.0;456.0;20.0
Casa Comercial;Alto da Boa Vista;1;0;0;2150;30000.0;;
Casa de Vila;Cascadura;1;0;0;23;750.0;;
Apartamento;Copacabana;1;0;1;38;2200.0;450.0;
Apartamento;Andaraí;1;1;0;55;1200.0;870.0;25.0
Quitinete;Catete;1;0;0;24;1100.0;400.0;30.0
Apartamento;Guadalupe;1;0;0;35;450.0;;
Apartamento;Lapa;1;0;0;44;1300.0;480.0;34.0
Apartamento;Copacabana;1;0;0;35;1300.0;689.0;30.0
Apartamento;Pechincha;1;0;0;40;900.0;;13.0
Apartamento;Barra da Tijuca;1;1;0;69;2000.0;1547.0;2100.0
Apartamento;Copacabana;1;0;0;36;1600.0;440.0;
Apartamento;Penha;1;0;0;40;850.0;;
Apartamento;Tijuca;1;1;0;55;1400.0;407.0;59.0
Casa;Oswaldo Cruz;1;0;0;35;650.0;;
Quitinete;Copacabana;1;0;0;34;1400.0;754.0;69.0
Apartamento;Cosme Velho;1;0;0;36;1200.0;180.0;53.0
Apartamento;Campinho;1;0;0;35;700.0;66.0;
Apartamento;Ipanema;1;1;0;45;3500.0;600.0;100.0
Loja Shopping/ Ct Comercial;Guadalupe;1;0;0;58;4800.0;;
Apartamento;Centro;1;0;0;33;1150.0;370.0;20.0
Quitinete;Flamengo;1;0;0;40;1000.0;490.0;
Apartamento;Copacabana;1;0;0;45;1600.0;530.0;30.0
Flat;Barra da Tijuca;1;1;0;51;4200.0;;
Apartamento;Vila Isabel;1;0;0;40;1500.0;480.0;20.0
Quitinete;Botafogo;1;0;0;25;1200.0;450.0;60.0
Apartamento;Centro;1;0;0;35;1000.0;335.0;25.0
Apartamento;Leme;1;0;0;45;1800.0;400.0;75.0
Flat;Barra da Tijuca;1;1;0;52;2100.0;2600.0;322.0
Apartamento;Guadalupe;1;0;0;25;450.0;;
Apartamento;Centro;1;0;0;46;1500.0;280.0;47.0
Quitinete;Copacabana;1;0;0;30;2000.0;600.0;29.0
Apartamento;Centro;1;0;0;57;1400.0;450.0;220.0
Loft;Centro;1;0;0;35;1800.0;;
Apartamento;Copacabana;1;0;0;35;1130.0;500.0;
Apartamento;Laranjeiras;1;0;0;42;1500.0;475.0;55.0
Apartamento;Barra da Tijuca;1;1;1;70;2800.0;850.0;210.0
Apartamento;Penha;1;1;0;60;850.0;314.0;
Flat;Ipanema;1;1;0;50;2000.0;2120.0;570.0
Apartamento;Barra da Tijuca;1;1;1;70;3500.0;;
Flat;Leblon;1;1;0;55;7000.0;;
Quitinete;Copacabana;1;0;0;32;1600.0;578.0;55.0
Apartamento;Ipanema;1;0;0;33;1600.0;564.0;71.0
Conjunto Comercial/Sala;Centro;1;0;0;406;20000.0;8130.0;2000.0
Apartamento;São Francisco Xavier;1;0;0;51;700.0;505.0;
Quitinete;Catete;1;0;0;31;1100.0;434.0;55.0
Apartamento;Botafogo;1;0;0;30;2300.0;;
Quitinete;Copacabana;1;0;0;25;1200.0;310.0;
Quitinete;Copacabana;1;0;0;35;1600.0;481.0;26.0
Apartamento;Santa Teresa;1;0;0;50;1200.0;;27.0
Apartamento;Gávea;1;0;0;43;2200.0;399.0;51.0
Apartamento;Copacabana;1;0;1;40;2000.0;510.0;
Apartamento;Flamengo;1;0;0;44;1600.0;610.0;
Apartamento;Recreio dos Bandeirantes;1;1;1;50;1500.0;1035.0;221.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;45;1200.0;340.0;16.0
Quitinete;Copacabana;1;0;0;20;1500.0;500.0;
Apartamento;Tijuca;1;1;0;60;900.0;556.0;24.0
Apartamento;Copacabana;1;0;1;50;2700.0;;
Apartamento;Copacabana;1;0;0;30;1400.0;450.0;23.0
Apartamento;Copacabana;1;0;0;50;2200.0;750.0;
Apartamento;Tijuca;1;0;0;50;1200.0;330.0;
Apartamento;Maracanã;1;1;0;63;1200.0;590.0;50.0
Apartamento;Barra da Tijuca;1;1;1;61;1700.0;2154.0;271.0
Quitinete;Centro;1;0;0;30;800.0;250.0;25.0
Apartamento;Barra da Tijuca;1;2;0;55;1700.0;1780.0;
Apartamento;Cachambi;1;0;0;40;800.0;130.0;14.0
Flat;Jardim Botânico;1;1;0;55;1950.0;1400.0;144.0
Quitinete;Copacabana;1;0;0;24;2500.0;570.0;56.0
Flat;Lapa;1;0;1;32;2950.0;;
Apartamento;Copacabana;1;0;0;50;1500.0;340.0;76.0
Apartamento;Méier;1;0;0;50;1200.0;280.0;20.0
Apartamento;Barra da Tijuca;1;1;0;28;3000.0;;
Apartamento;Copacabana;1;0;0;44;1480.0;470.0;25.0
Apartamento;Botafogo;1;0;0;43;2400.0;1076.0;260.0
Quitinete;Copacabana;1;0;0;35;1300.0;380.0;68.0
Quitinete;Flamengo;1;0;0;21;900.0;455.0;29.0
Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0
Apartamento;Copacabana;1;0;0;50;1800.0;600.0;30.0
Quitinete;Flamengo;1;0;0;42;1550.0;300.0;
Flat;Recreio dos Bandeirantes;1;1;0;48;3400.0;;
Apartamento;Praça Seca;1;0;0;60;750.0;30.0;
Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0
Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;
Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0
Casa de Vila;Bonsucesso;1;0;0;30;800.0;;
Apartamento;Tijuca;1;0;0;40;1100.0;500.0;20.0
Apartamento;Quintino Bocaiúva;1;1;0;39;600.0;354.0;
Flat;Leblon;1;1;1;60;5500.0;1900.0;200.0
Apartamento;Copacabana;1;1;0;45;2300.0;1100.0;
Casa;Campo Grande;1;0;0;50;500.0;;
Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;
Apartamento;Flamengo;1;1;0;35;1000.0;490.0;
Apartamento;Copacabana;1;0;0;45;2000.0;610.0;
Apartamento;Leme;1;0;0;35;1900.0;500.0;350.0
Apartamento;Tijuca;1;1;0;48;1200.0;650.0;21.0
Quitinete;Copacabana;1;0;0;20;1150.0;450.0;71.0
Quitinete;Jacarepaguá;1;0;0;45;590.0;70.0;
Apartamento;Leblon;1;1;0;59;2450.0;1707.0;313.0
Apartamento;Flamengo;1;0;0;36;1000.0;495.0;55.0
Quitinete;Centro;1;0;0;25;800.0;350.0;10.0
Apartamento;Ipanema;1;1;0;38;2300.0;630.0;102.0
Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0
Casa de Vila;Bento Ribeiro;1;1;0;50;900.0;;
Apartamento;Vila Isabel;1;0;0;45;1000.0;350.0;20.0
Apartamento;Guadalupe;1;0;0;33;500.0;;
Apartamento;Campo Grande;1;1;0;55;750.0;517.0;
Studio;Copacabana;1;0;0;28;1500.0;498.0;120.0
Apartamento;Copacabana;1;0;0;150;3000.0;1750.0;215.0
Flat;Barra da Tijuca;1;1;1;70;1695.0;980.0;
Apartamento;Flamengo;1;0;0;65;2900.0;622.0;130.0
Apartamento;Botafogo;1;1;0;65;2200.0;880.0;125.0
Apartamento;Taquara;1;1;0;83;1200.0;578.0;
Apartamento;Botafogo;1;1;1;58;2900.0;1275.0;126.0
Apartamento;Copacabana;1;0;0;44;1900.0;460.0;25.0
Apartamento;Copacabana;1;0;0;32;1200.0;430.0;29.0
Apartamento;Leblon;1;0;1;50;2990.0;1725.0;259.0
Apartamento;Copacabana;1;0;0;31;1100.0;397.0;67.0
Apartamento;Catete;1;0;0;35;2700.0;;
Conjunto Comercial/Sala;Centro;1;0;0;36;850.0;600.0;
Casa de Vila;Taquara;1;0;0;60;1000.0;;
Quitinete;Copacabana;1;0;0;42;5000.0;500.0;1300.0
Apartamento;Flamengo;1;1;0;44;1799.0;440.0;20.0
Apartamento;Copacabana;1;0;0;35;1600.0;500.0;
Quitinete;Copacabana;1;0;0;39;1300.0;650.0;76.0
Quitinete;Glória;1;0;0;29;900.0;335.0;24.0
Apartamento;Leblon;1;1;0;54;3990.0;1590.0;110.0
Apartamento;Barra da Tijuca;1;1;0;70;2500.0;1000.0;200.0
Apartamento;Centro;1;1;0;38;1200.0;381.0;14.0
Apartamento;Flamengo;1;0;0;55;1800.0;500.0;30.0
Apartamento;Tijuca;1;1;0;54;1600.0;690.0;
Apartamento;Barra da Tijuca;1;1;1;60;1600.0;1095.0;107.0
Quitinete;Copacabana;1;0;1;44;1500.0;376.0;25.0
Apartamento;Engenho Novo;1;0;0;46;1100.0;500.0;
Apartamento;Laranjeiras;1;0;0;24;900.0;415.0;29.0
Apartamento;Ipanema;1;1;0;90;7000.0;;
Quitinete;Copacabana;1;0;0;30;1600.0;540.0;25.0
Casa de Vila;Guadalupe;1;0;0;45;700.0;;
Quitinete;Realengo;1;0;0;60;650.0;;
Apartamento;Laranjeiras;1;0;0;25;1300.0;450.0;25.0
Apartamento;Vila da Penha;1;0;0;40;800.0;;
Quitinete;Glória;1;0;0;30;1000.0;357.0;
Apartamento;Madureira;1;0;0;40;600.0;;
Quitinete;Barra da Tijuca;1;1;0;35;1300.0;1700.0;
Apartamento;Botafogo;1;1;0;42;2700.0;507.0;68.0
Apartamento;Taquara;1;1;0;55;700.0;406.0;
Apartamento;Copacabana;1;0;0;35;1250.0;380.0;17.0
Apartamento;Copacabana;1;0;0;46;1600.0;600.0;25.0
Apartamento;Botafogo;1;0;1;40;2800.0;800.0;180.0
Apartamento;Flamengo;1;1;0;90;2000.0;1540.0;197.0
Quitinete;Ramos;1;0;0;25;680.0;;
Apartamento;Andaraí;1;1;0;60;1300.0;1.0;25.0
Apartamento;Copacabana;1;0;0;31;1200.0;521.0;25.0
Apartamento;Flamengo;1;0;0;45;2600.0;480.0;70.0
Apartamento;Flamengo;1;0;0;50;2300.0;440.0;220.0
Apartamento;Taquara;1;0;0;50;800.0;;13.0
Apartamento;Flamengo;1;0;0;44;1500.0;330.0;
